Angle,N,Mean_RT_s,SD_RT_s,Median_RT_s,Min_RT_s,Max_RT_s
0.0,68,1.6781332052451035,1.0340199993170105,1.321829993998108,0.7529265601187944,5.546358098974451
20.0,72,1.6562032052285456,0.9968812805082843,1.3486729955038754,0.7004510550177656,6.16365681309253
40.0,77,1.995738414893314,1.1520441054750072,1.5377366860047914,0.7623211010068189,6.3632838749326766
60.0,68,2.1087344910699946,1.219338302459643,1.6840347389806993,0.6351793369976804,7.847011038000346
80.0,75,2.32589345149075,1.7155280365075178,1.7782704810088037,0.9302328592166303,12.841275966988178
100.0,70,2.037514801288905,0.8238795977206174,1.8572151675034547,0.9087846929905936,4.571634363994235
120.0,65,2.6774240495666164,1.57232358459189,2.2856524400413036,0.8857477650017245,8.801685892001842
140.0,65,2.8850606720820697,1.3499813578265085,2.476908794138581,1.0605240699951537,7.79341873600788
160.0,64,3.239674451406927,2.2227784531079813,2.6164068585057976,1.042055226978846,14.452693337021628
