Angle,ReactionTime_s,trials.key_resp.corr,ID,SourceFile,ReactionTime_ms
100.0,1.8231948070169892,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,1823.1948070169892
100.0,2.9539182480075397,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2953.9182480075397
100.0,2.3527902680216357,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2352.7902680216357
100.0,2.095289363001939,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2095.289363001939
100.0,2.1852282090112567,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2185.2282090112567
100.0,1.7911487760138698,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,1791.1487760138698
100.0,2.5317458380013704,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2531.7458380013704
100.0,2.263867619971279,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2263.867619971279
100.0,2.4149537030025385,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2414.9537030025385
100.0,3.2300070540222805,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,3230.0070540222805
100.0,1.6725242249958685,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,1672.5242249958685
100.0,1.8332535589870531,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,1833.253558987053
120.0,2.7084976519981865,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2708.4976519981865
120.0,6.0711250889871735,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,6071.1250889871735
120.0,2.688897210988216,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2688.897210988216
120.0,2.6457995229866356,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2645.7995229866356
120.0,3.124318342015613,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,3124.318342015613
120.0,2.428928817011183,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2428.928817011183
120.0,5.277739370008931,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,5277.739370008931
120.0,2.39424882500316,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2394.24882500316
120.0,1.5623816189763602,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,1562.3816189763602
120.0,2.5006484169862233,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2500.6484169862233
120.0,1.949378107994562,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,1949.378107994562
120.0,3.809934527002042,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,3809.934527002042
120.0,2.728341439011274,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2728.341439011274
140.0,1.7273430839995854,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,1727.3430839995854
140.0,2.713643775001401,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2713.643775001401
140.0,2.1110214249929413,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2111.0214249929413
140.0,3.27909169299528,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,3279.09169299528
140.0,1.536834477999946,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,1536.834477999946
140.0,3.3511602749931626,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,3351.1602749931626
140.0,2.4014549840067048,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2401.4549840067048
140.0,3.0387851079867687,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,3038.7851079867687
140.0,3.9720764369994863,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,3972.0764369994863
140.0,5.76869443198666,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,5768.69443198666
140.0,2.4781205220206175,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2478.1205220206175
140.0,2.814653333014576,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2814.653333014576
140.0,2.1451921519765165,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2145.1921519765165
140.0,1.8855772649985736,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,1885.5772649985736
160.0,1.983386634994531,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,1983.386634994531
160.0,4.535464762011543,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,4535.464762011543
160.0,14.452693337021628,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,14452.693337021628
160.0,3.1694181239872705,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,3169.4181239872705
160.0,1.3682661569910124,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,1368.2661569910124
160.0,2.3353463739913423,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2335.3463739913423
160.0,2.014304576005088,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2014.3045760050882
160.0,2.085178220004309,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2085.178220004309
160.0,2.162310607993277,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2162.310607993277
160.0,5.806941064976854,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,5806.941064976854
160.0,2.8469828050001524,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2846.9828050001524
160.0,11.66939250699943,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,11669.39250699943
160.0,2.1520496899902355,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2152.0496899902355
160.0,2.2532778730092105,1.0,AL240226,AL240226_003_2026-02-24_15h54.49.792.csv,2253.2778730092105
0.0,0.7881128619774245,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,788.1128619774245
