left_im,right_im,leftori,rightori,same,corrAns,angle,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Intructions_1.started,instr_key_1.started,instr_textbox1.started,Intructions_1.stopped,instr_key_1.keys,instr_key_1.rt,instr_key_1.duration,Intructions_2.started,image_L_3.started,image_R_3.started,dir_cue.started,instr_key_2.started,instrtxt2.started,Intructions_2.stopped,instructions_3.started,image_L_4.started,image_R_4.started,dir_cue_2.started,instr_key.started,instrtxt3.started,instructions_3.stopped,start.started,key_instruct.started,start.stopped,key_instruct.keys,key_instruct.rt,key_instruct.duration,trial.started,image_L.started,image_R.started,DirCue.started,key_resp.started,main_instr.started,trial_count.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,feedback.started,fbtext.started,fbtext.stopped,feedback.stopped,the_end.started,end_txt.started,end_key.started,the_end.stopped,session,participant,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,0.010860088979825377,0.02854917012155056,0.02854917012155056,1.9513581641949713,m,1.7895031471271068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,JN081225,2025-12-08_16h25.10.099,CuedMentalRotation,,2025.1.1,120.05312263945845,2025-12-08 16h25.35.128166 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9715231880545616,2.0040900281164795,2.0040900281164795,2.0040900281164795,2.0040900281164795,2.0040900281164795,3.0556162481661886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003,JN081225,2025-12-08_16h25.10.099,CuedMentalRotation,,2025.1.1,120.05312263945845,2025-12-08 16h25.35.128166 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0744150259997696,3.0914890691637993,3.0914890691637993,3.0914890691637993,3.0914890691637993,3.0914890691637993,4.414476281031966,,,,,,,,,,,,,,,,,,,,,,,,,,,003,JN081225,2025-12-08_16h25.10.099,CuedMentalRotation,,2025.1.1,120.05312263945845,2025-12-08 16h25.35.128166 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4145048630889505,4.42621025419794,6.6889544650912285,space,2.2558329100720584,None,,,,,,,,,,,,,,,,,,,,,003,JN081225,2025-12-08_16h25.10.099,CuedMentalRotation,,2025.1.1,120.05312263945845,2025-12-08 16h25.35.128166 +0000,
1_z_140_b.jpg,1_z_140_b.jpg,0,20,y,n,20,0,0,0,n,1,1.4331377348862588,None,0,0,0,56,6.872936153085902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.850764347007498,6.872936153085902,6.872936153085902,6.872936153085902,6.872936153085902,6.872936153085902,6.872936153085902,8.315447896020487,n,1,1.4331377348862588,None,8.318313732044771,8.326591714052483,8.986618300201371,8.813611911144108,,,,,003,JN081225,2025-12-08_16h25.10.099,CuedMentalRotation,,2025.1.1,120.05312263945845,2025-12-08 16h25.35.128166 +0000,
2_z_145_b.jpg,2_z_145_a.jpg,0,120,n,m,120,1,1,0,n,0,5.415362270083278,None,0,1,1,67,8.986618300201371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.962155195185915,8.986618300201371,8.986618300201371,8.986618300201371,8.986618300201371,8.986618300201371,8.986618300201371,14.408344949129969,n,0,5.415362270083278,None,14.410849114181474,14.419291926082224,15.07503265910782,14.908046225085855,,,,,003,JN081225,2025-12-08_16h25.10.099,CuedMentalRotation,,2025.1.1,120.05312263945845,2025-12-08 16h25.35.128166 +0000,
4_z_310_b.jpg,4_z_310_b.jpg,0,120,y,n,120,2,2,0,n,1,1.6390530948992819,None,0,2,2,49,15.07503265910782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.055726258084178,15.07503265910782,15.07503265910782,15.07503265910782,15.07503265910782,15.07503265910782,15.07503265910782,16.716202723095194,n,1,1.6390530948992819,None,16.71788847912103,16.74188726604916,,17.216371800052002,,,,,003,JN081225,2025-12-08_16h25.10.099,CuedMentalRotation,,2025.1.1,120.05312263945845,2025-12-08 16h25.35.128166 +0000,
3_z_160_a.jpg,3_z_160_b.jpg,0,0,n,m,0,3,3,0,m,1,1.2531518859323114,None,0,3,3,1,17.388845645124093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.36379493610002,17.388845645124093,17.388845645124093,17.388845645124093,17.388845645124093,17.388845645124093,17.388845645124093,18.64326713909395,m,1,1.2531518859323114,None,18.64366849604994,18.651694223983213,19.309238977031782,19.142749035032466,,,,,003,JN081225,2025-12-08_16h25.10.099,CuedMentalRotation,,2025.1.1,120.05312263945845,2025-12-08 16h25.35.128166 +0000,
3_z_160_b.jpg,3_z_160_a.jpg,0,80,n,m,80,4,4,0,m,1,1.5327984897885472,None,0,4,4,27,19.309238977031782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.290492170024663,19.309238977031782,19.309238977031782,19.309238977031782,19.309238977031782,19.309238977031782,19.309238977031782,20.843430922133848,m,1,1.5327984897885472,None,20.843715290073305,20.85181311611086,21.50973382918164,21.343129247194156,,,,,003,JN081225,2025-12-08_16h25.10.099,CuedMentalRotation,,2025.1.1,120.05312263945845,2025-12-08 16h25.35.128166 +0000,
2_z_145_a.jpg,2_z_145_a.jpg,0,80,y,n,80,5,5,0,n,1,1.94033867190592,None,0,5,5,63,21.50973382918164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.48968775710091,21.50973382918164,21.50973382918164,21.50973382918164,21.50973382918164,21.50973382918164,21.50973382918164,23.452205108013004,n,1,1.94033867190592,None,23.452485256129876,23.4607551691588,24.110508446116,23.94440612499602,,,,,003,JN081225,2025-12-08_16h25.10.099,CuedMentalRotation,,2025.1.1,120.05312263945845,2025-12-08 16h25.35.128166 +0000,
4_z_310_a.jpg,4_z_310_b.jpg,0,60,n,m,60,6,6,0,m,1,2.2914933699648827,None,0,6,6,7,24.110508446116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.09071822813712,24.110508446116,24.110508446116,24.110508446116,24.110508446116,24.110508446116,24.110508446116,26.411791316000745,m,1,2.2914933699648827,None,26.412082283059135,26.42023449204862,27.078465736005455,26.911425735102966,,,,,003,JN081225,2025-12-08_16h25.10.099,CuedMentalRotation,,2025.1.1,120.05312263945845,2025-12-08 16h25.35.128166 +0000,
5_z_340_b.jpg,5_z_340_a.jpg,0,60,n,m,60,7,7,0,m,1,2.171564359916374,None,0,7,7,25,27.078465736005455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.057211393024772,27.078465736005455,27.078465736005455,27.078465736005455,27.078465736005455,27.078465736005455,27.078465736005455,29.253831984009594,m,1,2.171564359916374,None,29.25411468418315,29.262422934174538,29.91251717018895,29.745924885151908,,,,,003,JN081225,2025-12-08_16h25.10.099,CuedMentalRotation,,2025.1.1,120.05312263945845,2025-12-08 16h25.35.128166 +0000,
5_z_340_b.jpg,5_z_340_b.jpg,0,40,y,n,40,8,8,0,n,1,1.1295268759131432,None,0,8,8,5,29.91251717018895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.892903726082295,29.91251717018895,29.91251717018895,29.91251717018895,29.91251717018895,29.91251717018895,29.91251717018895,31.046472476096824,n,1,1.1295268759131432,None,31.04675968317315,31.05556314601563,31.712737292982638,31.546202601166442,,,,,003,JN081225,2025-12-08_16h25.10.099,CuedMentalRotation,,2025.1.1,120.05312263945845,2025-12-08 16h25.35.128166 +0000,
5_z_340_a.jpg,5_z_340_a.jpg,0,100,y,n,100,9,9,0,n,1,1.5373188818339258,None,0,9,9,11,31.712737292982638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.692531689070165,31.712737292982638,31.712737292982638,31.712737292982638,31.712737292982638,31.712737292982638,31.712737292982638,33.255161334061995,n,1,1.5373188818339258,None,33.255439748987556,33.263809900032356,33.91398838208988,33.74745627120137,,,,,003,JN081225,2025-12-08_16h25.10.099,CuedMentalRotation,,2025.1.1,120.05312263945845,2025-12-08 16h25.35.128166 +0000,
2_z_145_a.jpg,2_z_145_b.jpg,0,100,n,m,100,10,10,0,m,1,2.2240423220209777,None,0,10,10,10,33.91398838208988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.89344035717659,33.91398838208988,33.91398838208988,33.91398838208988,33.91398838208988,33.91398838208988,33.91398838208988,36.13888001604937,m,1,2.2240423220209777,None,36.13933866401203,36.14757737517357,36.798189884983,36.63116833404638,,,,,003,JN081225,2025-12-08_16h25.10.099,CuedMentalRotation,,2025.1.1,120.05312263945845,2025-12-08 16h25.35.128166 +0000,
1_z_140_b.jpg,1_z_140_b.jpg,0,160,y,n,160,11,11,0,m,0,2.499850617023185,None,0,11,11,52,36.798189884983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.77764044608921,36.798189884983,36.798189884983,36.798189884983,36.798189884983,36.798189884983,36.798189884983,39.299480754183605,m,0,2.499850617023185,None,39.30136762699112,39.30961451702751,39.966186724137515,39.79910061508417,,,,,003,JN081225,2025-12-08_16h25.10.099,CuedMentalRotation,,2025.1.1,120.05312263945845,2025-12-08 16h25.35.128166 +0000,
3_z_160_b.jpg,3_z_160_a.jpg,0,120,n,m,120,12,12,0,m,1,1.579850418958813,None,0,12,12,48,39.966186724137515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.94616149016656,39.966186724137515,39.966186724137515,39.966186724137515,39.966186724137515,39.966186724137515,39.966186724137515,41.54969893419184,m,1,1.579850418958813,None,41.55173662607558,41.56013622810133,,42.05030106310733,,,,,003,JN081225,2025-12-08_16h25.10.099,CuedMentalRotation,,2025.1.1,120.05312263945845,2025-12-08 16h25.35.128166 +0000,
