Angle,N,Mean_RT_s,SD_RT_s,Median_RT_s,Min_RT_s,Max_RT_s
0.0,87,1.2201034024940458,0.5777758203487403,1.0212296239997158,0.6239857290056534,3.626931549995789
20.0,91,1.3303474343517216,0.7274347676329912,1.1162844589998713,0.6122289060003823,5.321084426002926
40.0,93,1.6991214504403136,1.4943112772771854,1.2483414219896076,0.7254646369997317,11.976742712999112
60.0,78,1.5815484694870834,0.7588082916102504,1.250333893003699,0.7415942399966298,4.083904353989055
80.0,87,1.604504281345574,0.6585869576747138,1.3408930599998712,0.7553938830023981,3.6585219600092382
100.0,75,1.8082928680796855,0.8470945848716182,1.524924106997787,0.7003259059997617,5.383578812004998
120.0,79,1.8373062474302808,0.796255608924175,1.6040361970008234,0.8547165509953629,5.062443054004689
140.0,84,2.2266369152380103,1.3684747678311873,1.9060810724913608,0.7057031700001062,6.759395869012224
160.0,70,2.6197180876000727,2.1800294514139438,2.12724722150233,0.8212796329999037,14.73275843799638
